fn,sn,x,y
30,1,115,67
30,1,91,54
30,1,68,41
30,1,39,25
30,1,12,10
30,2,316,70
30,2,302,87
30,2,289,103
30,2,276,119
30,2,260,127
30,2,249,133
30,2,235,145
30,2,225,153
30,2,213,166
30,2,209,172
30,2,207,177
30,2,207,180
30,2,320,180
30,2,320,70
31,0,250,0
31,0,250,12
31,0,251,32
31,0,242,22
31,0,236,15
31,0,227,16
31,0,179,27
31,0,178,28
31,0,178,60
31,0,179,130
31,0,190,128
31,0,226,119
31,0,251,111
31,0,263,97
31,0,267,93
31,0,306,73
31,0,320,65
31,0,320,0
31,1,17,9
31,1,1,14
31,1,0,15
31,1,0,180
31,1,87,180
31,1,90,172
31,1,94,163
31,1,104,151
31,1,112,140
31,1,121,139
31,1,127,136
31,1,131,123
31,1,129,117
31,1,120,100
31,1,121,86
31,1,123,75
31,1,132,69
31,1,129,66
31,1,96,49
31,1,57,29
31,1,22,11
31,2,319,104
31,2,307,117
31,2,300,125
31,2,296,130
31,2,271,141
31,2,238,163
31,2,224,177
31,2,223,180
31,2,320,180
31,2,320,104
32,0,297,0
32,0,297,10
32,0,299,29
32,0,299,38
32,0,286,25
32,0,282,22
32,0,273,23
32,0,223,37
32,0,226,106
32,0,227,128
32,0,228,134
32,0,245,132
32,0,273,127
32,0,281,121
32,0,288,114
32,0,293,110
32,0,319,100
32,0,320,99
32,0,320,0
32,1,60,26
32,1,18,42
32,1,0,49
32,1,0,180
32,1,107,180
32,1,111,174
32,1,125,157
32,1,130,152
32,1,142,145
32,1,146,130
32,1,135,107
32,1,136,93
32,1,137,82
32,1,152,72
32,1,157,71
32,1,153,68
32,1,112,49
32,1,71,30
32,1,62,26
32,2,176,79
32,2,177,84
32,2,184,100
32,2,186,105
32,2,188,136
32,2,185,137
32,2,184,141
32,2,191,139
32,2,208,137
32,2,210,136
32,2,209,98
32,2,207,93
32,2,179,80
32,3,319,150
32,3,289,160
32,3,253,178
32,3,252,180
32,3,320,180
32,3,320,150
33,0,0,0
33,0,0,180
33,0,2,180
33,0,22,5
33,0,22,0
33,1,318,28
33,1,275,42
33,1,273,44
33,1,282,143
33,1,283,150
33,1,299,149
33,1,320,135
33,1,320,28
33,2,105,40
33,2,72,55
33,2,33,73
33,2,29,75
33,2,26,100
33,2,18,180
33,2,133,180
33,2,144,166
33,2,157,157
33,2,161,143
33,2,160,139
33,2,151,121
33,2,151,96
33,2,152,91
33,2,168,81
33,2,189,82
33,2,192,91
33,2,201,115
33,2,202,127
33,2,202,147
33,2,200,151
33,2,262,150
33,2,261,128
33,2,259,102
33,2,249,97
33,2,199,77
33,2,165,63
33,2,123,46
33,2,108,40
34,0,0,0
34,0,0,180
34,0,56,180
34,0,64,83
34,0,70,7
34,0,70,0
34,1,151,49
34,1,129,61
34,1,105,74
34,1,81,87
34,1,80,91
34,1,75,168
34,1,75,180
34,1,155,180
34,1,162,174
34,1,171,168
34,1,175,151
34,1,164,131
34,1,165,100
34,1,182,90
34,1,204,92
34,1,207,101
34,1,214,119
34,1,215,125
34,1,216,145
34,1,216,158
34,1,214,159
34,1,215,163
34,1,223,163
34,1,283,173
34,1,311,177
34,1,320,177
34,1,320,152
34,1,314,104
34,1,267,88
34,1,224,73
34,1,153,49
35,0,0,0
35,0,0,180
35,0,107,180
35,0,108,178
35,0,115,10
35,0,115,0
35,1,198,53
35,1,172,69
35,1,150,83
35,1,131,95
35,1,130,111
35,1,129,152
35,1,129,180
35,1,174,180
35,1,182,175
35,1,186,159
35,1,175,137
35,1,175,105
35,1,180,103
35,1,193,96
35,1,205,97
35,1,216,98
35,1,217,103
35,1,226,127
35,1,226,165
35,1,224,170
35,1,225,173
35,1,247,180
35,1,320,180
35,1,320,87
35,1,304,82
35,1,213,57
36,0,0,0
36,0,0,180
36,0,156,180
36,0,156,0
36,1,241,53
36,1,223,66
36,1,206,78
36,1,188,91
36,1,179,97
36,1,179,160
36,1,180,180
36,1,187,179
36,1,190,177
36,1,193,164
36,1,192,159
36,1,182,140
36,1,182,107
36,1,187,105
36,1,200,98
36,1,217,100
36,1,223,100
36,1,224,105
36,1,233,129
36,1,233,148
36,1,232,168
36,1,229,176
36,1,229,180
36,1,320,180
36,1,320,69
36,1,314,67
36,1,248,53
37,0,0,0
37,0,0,180
37,0,187,180
37,0,194,175
37,0,197,162
37,0,188,143
37,0,186,139
37,0,186,107
37,0,197,101
37,0,197,84
37,0,195,21
37,0,194,0
37,1,284,47
37,1,272,57
37,1,258,68
37,1,244,79
37,1,230,90
37,1,223,96
37,1,223,100
37,1,226,100
37,1,229,110
37,1,236,128
37,1,235,166
37,1,231,175
37,1,231,180
37,1,320,180
37,1,320,52
37,1,288,47
38,0,0,0
38,0,0,180
38,0,184,180
38,0,196,171
38,0,199,162
38,0,199,155
38,0,188,134
38,0,188,118
38,0,189,104
38,0,205,95
38,0,227,98
38,0,234,117
38,0,235,117
38,0,234,94
38,0,228,0
38,1,319,42
38,1,309,51
38,1,298,60
38,1,287,70
38,1,276,79
38,1,266,88
38,1,263,90
38,1,263,101
38,1,270,180
38,1,320,180
38,1,320,42
38,2,237,158
38,2,232,170
38,2,233,180
38,2,239,180
38,2,238,158
39,0,0,0
39,0,0,180
39,0,179,180
39,0,183,174
39,0,199,162
39,0,201,149
39,0,190,128
39,0,190,99
39,0,207,90
39,0,227,93
39,0,237,119
39,0,236,151
39,0,232,162
39,0,233,175
39,0,234,180
39,0,273,180
39,0,273,170
39,0,258,0
39,1,319,64
39,1,303,79
39,1,298,83
39,1,300,104
39,1,308,174
39,1,309,180
39,1,320,180
39,1,320,64
40,0,0,0
40,0,0,180
40,0,174,180
40,0,183,165
40,0,194,156
40,0,198,153
40,0,200,145
40,0,199,138
40,0,190,120
40,0,190,93
40,0,204,85
40,0,213,85
40,0,225,87
40,0,234,110
40,0,234,137
40,0,232,147
40,0,230,152
40,0,231,162
40,0,233,173
40,0,241,177
40,0,244,180
40,0,303,180
40,0,302,165
40,0,285,7
40,0,284,0
41,0,0,0
41,0,0,180
41,0,171,180
41,0,174,171
41,0,182,156
41,0,196,143
41,0,198,136
41,0,197,128
41,0,189,112
41,0,188,86
41,0,193,84
41,0,203,79
41,0,216,80
41,0,222,81
41,0,231,104
41,0,230,133
41,0,227,141
41,0,228,151
41,0,231,161
41,0,240,164
41,0,255,177
41,0,259,180
41,0,320,180
41,0,320,107
41,0,307,0
42,0,18,0
42,0,15,23
42,0,0,159
42,0,0,180
42,0,157,180
42,0,161,174
42,0,169,171
42,0,176,160
42,0,182,147
42,0,194,135
42,0,196,127
42,0,195,120
42,0,188,106
42,0,187,80
42,0,193,78
42,0,203,73
42,0,214,75
42,0,220,75
42,0,221,81
42,0,227,96
42,0,227,112
42,0,226,126
42,0,223,135
42,0,228,149
42,0,229,150
42,0,237,151
42,0,255,164
42,0,273,177
42,0,277,180
42,0,320,180
42,0,320,0
43,0,35,0
43,0,32,30
43,0,19,175
43,0,19,180
43,0,146,180
43,0,152,173
43,0,158,162
43,0,165,160
43,0,172,152
43,0,182,138
43,0,186,136
43,0,192,129
43,0,194,122
43,0,194,116
43,0,187,101
43,0,186,76
43,0,192,74
43,0,200,70
43,0,209,71
43,0,217,72
43,0,220,82
43,0,224,93
43,0,223,119
43,0,220,128
43,0,226,140
43,0,235,141
43,0,252,151
43,0,273,164
43,0,284,172
43,0,298,177
43,0,300,177
43,0,300,180
43,0,320,180
43,0,320,0
43,1,172,179
44,0,49,0
44,0,46,36
44,0,36,173
44,0,36,180
44,0,176,180
44,0,175,168
44,0,173,169
44,0,172,173
44,0,168,172
44,0,152,174
44,0,153,164
44,0,155,157
44,0,163,153
44,0,170,146
44,0,179,135
44,0,185,131
44,0,191,123
44,0,193,112
44,0,185,96
44,0,185,73
44,0,191,71
44,0,199,67
44,0,214,70
44,0,221,90
44,0,220,114
44,0,217,122
44,0,222,132
44,0,232,132
44,0,261,147
44,0,271,152
44,0,278,156
44,0,286,156
44,0,295,160
44,0,294,172
44,0,287,179
44,0,287,180
44,0,320,180
44,0,320,0
44,1,246,170
44,1,244,171
44,1,245,179
44,1,246,180
44,1,285,180
44,1,283,178
44,1,257,172
44,1,251,170
45,0,60,0
45,0,50,168
45,0,50,180
45,0,181,180
45,0,177,172
45,0,176,165
45,0,167,169
45,0,163,168
45,0,159,166
45,0,156,157
45,0,161,153
45,0,162,145
45,0,170,142
45,0,170,139
45,0,174,138
45,0,179,131
45,0,184,126
45,0,190,117
45,0,191,106
45,0,184,92
45,0,184,71
45,0,196,64
45,0,210,66
45,0,214,75
45,0,217,83
45,0,217,110
45,0,214,116
45,0,219,124
45,0,229,124
45,0,258,137
45,0,259,137
45,0,259,130
45,0,266,132
45,0,277,139
45,0,288,143
45,0,291,143
45,0,290,156
45,0,285,162
45,0,274,162
45,0,250,159
45,0,243,158
45,0,240,160
45,0,243,171
45,0,243,180
45,0,320,180
45,0,320,0
45,1,0,7
45,1,0,141
45,1,1,141
45,1,12,15
45,1,1,7
46,0,0,0
46,0,0,180
46,0,11,180
46,0,19,74
46,0,23,19
46,0,23,8
46,0,12,0
46,1,70,0
46,1,69,9
46,1,61,173
46,1,61,180
46,1,186,180
46,1,180,169
46,1,178,165
46,1,171,165
46,1,166,162
46,1,162,157
46,1,169,146
46,1,168,126
46,1,170,123
46,1,174,122
46,1,175,115
46,1,180,116
46,1,182,120
46,1,188,112
46,1,189,106
46,1,189,98
46,1,183,87
46,1,183,66
46,1,193,60
46,1,209,61
46,1,211,70
46,1,214,78
46,1,215,96
46,1,216,103
46,1,213,104
46,1,212,110
46,1,215,115
46,1,223,114
46,1,256,126
46,1,264,128
46,1,263,115
46,1,267,116
46,1,278,124
46,1,287,127
46,1,287,140
46,1,282,147
46,1,250,147
46,1,238,146
46,1,235,149
46,1,239,160
46,1,238,168
46,1,237,177
46,1,238,180
46,1,320,180
46,1,320,0
46,2,270,128
47,0,0,0
47,0,0,180
47,0,22,180
47,0,24,155
47,0,33,10
47,0,33,1
47,0,32,0
47,1,78,0
47,1,77,5
47,1,70,180
47,1,191,180
47,1,185,168
47,1,179,158
47,1,170,155
47,1,169,147
47,1,174,133
47,1,174,126
47,1,171,113
47,1,172,107
47,1,178,103
47,1,179,98
47,1,185,97
47,1,185,104
47,1,187,102
47,1,187,90
47,1,181,77
47,1,182,59
47,1,191,53
47,1,205,54
47,1,208,63
47,1,213,73
47,1,213,94
47,1,209,98
47,1,211,103
47,1,214,104
47,1,221,104
47,1,256,114
47,1,267,116
47,1,268,115
47,1,267,100
47,1,272,102
47,1,274,104
47,1,278,105
47,1,280,109
47,1,287,113
47,1,286,118
47,1,280,130
47,1,279,133
47,1,233,133
47,1,232,138
47,1,234,146
47,1,234,153
47,1,232,159
47,1,234,178
47,1,235,180
47,1,320,180
47,1,320,0
48,0,0,0
48,0,0,180
48,0,31,180
48,0,32,176
48,0,41,4
48,0,41,0
48,1,84,0
48,1,82,48
48,1,78,168
48,1,78,180
48,1,192,180
48,1,189,167
48,1,176,142
48,1,173,141
48,1,174,113
48,1,178,101
48,1,180,91
48,1,186,89
48,1,186,81
48,1,178,68
48,1,179,54
48,1,184,49
48,1,189,45
48,1,202,46
48,1,212,63
48,1,213,74
48,1,213,83
48,1,208,88
48,1,208,91
48,1,216,91
48,1,256,100
48,1,263,101
48,1,268,97
48,1,273,96
48,1,272,90
48,1,272,85
48,1,278,87
48,1,282,89
48,1,286,88
48,1,286,95
48,1,288,97
48,1,287,103
48,1,277,115
48,1,259,117
48,1,229,118
48,1,230,138
48,1,227,146
48,1,230,179
48,1,231,180
48,1,320,180
48,1,320,0
49,0,0,0
49,0,0,180
49,0,39,180
49,0,40,169
49,0,47,12
49,0,47,0
49,1,89,0
49,1,84,174
49,1,84,180
49,1,187,180
49,1,188,177
49,1,188,166
49,1,185,150
49,1,174,126
49,1,172,121
49,1,173,101
49,1,179,87
49,1,184,81
49,1,186,71
49,1,177,60
49,1,177,49
49,1,180,40
49,1,185,38
49,1,188,36
49,1,198,36
49,1,203,39
49,1,212,53
49,1,213,71
49,1,210,77
49,1,253,84
49,1,261,84
49,1,266,81
49,1,280,80
49,1,284,72
49,1,290,74
49,1,291,75
49,1,298,76
49,1,298,81
49,1,293,82
49,1,292,85
49,1,298,85
49,1,298,88
49,1,292,88
49,1,277,98
49,1,246,101
49,1,227,102
49,1,227,123
49,1,223,132
49,1,224,163
49,1,225,177
49,1,227,180
49,1,320,180
49,1,320,0
50,0,0,0
50,0,0,179
50,0,4,180
50,0,45,180
50,0,46,175
50,0,52,20
50,0,52,0
50,1,94,0
50,1,93,6
50,1,89,180
50,1,179,180
50,1,182,166
50,1,184,159
50,1,184,148
50,1,183,137
50,1,172,108
50,1,173,94
50,1,175,85
50,1,181,74
50,1,184,71
50,1,186,60
50,1,178,51
50,1,178,39
50,1,179,32
50,1,184,30
50,1,188,28
50,1,199,28
50,1,204,31
50,1,211,41
50,1,213,51
50,1,213,65
50,1,244,69
50,1,259,70
50,1,264,68
50,1,281,68
50,1,292,69
50,1,298,67
50,1,301,63
50,1,306,65
50,1,309,67
50,1,316,67
50,1,317,70
50,1,315,70
50,1,315,72
50,1,306,75
50,1,308,77
50,1,315,77
50,1,315,80
50,1,302,79
50,1,298,76
50,1,278,83
50,1,257,84
50,1,228,88
50,1,227,90
50,1,225,109
50,1,220,119
50,1,219,170
50,1,224,179
50,1,225,180
50,1,320,180
50,1,320,0
51,0,0,0
51,0,0,173
51,0,51,174
51,0,57,0
51,1,97,0
51,1,96,28
51,1,94,126
51,1,94,174
51,1,101,175
51,1,152,176
51,1,175,176
51,1,174,162
51,1,181,146
51,1,181,123
51,1,173,97
51,1,173,90
51,1,176,76
51,1,182,66
51,1,186,62
51,1,187,51
51,1,181,44
51,1,181,26
51,1,190,21
51,1,199,21
51,1,204,23
51,1,211,33
51,1,213,43
51,1,215,54
51,1,216,55
51,1,245,58
51,1,261,58
51,1,265,57
51,1,276,57
51,1,307,62
51,1,314,59
51,1,320,59
51,1,320,0
51,2,309,68
51,2,307,69
51,2,299,69
51,2,272,75
51,2,258,74
51,2,229,80
51,2,232,83
51,2,227,84
51,2,223,101
51,2,218,109
51,2,216,143
51,2,213,160
51,2,214,166
51,2,221,177
51,2,308,179
51,2,320,179
51,2,320,77
51,2,314,74
51,2,310,68
52,0,0,0
52,0,0,167
52,0,26,168
52,0,55,168
52,0,57,116
52,0,60,16
52,0,60,0
52,1,100,0
52,1,99,15
52,1,97,125
52,1,97,169
52,1,131,170
52,1,172,170
52,1,172,150
52,1,180,136
52,1,181,130
52,1,181,115
52,1,174,89
52,1,175,80
52,1,178,69
52,1,185,59
52,1,188,54
52,1,188,46
52,1,182,38
52,1,182,22
52,1,187,20
52,1,192,17
52,1,203,17
52,1,207,21
52,1,213,30
52,1,215,41
52,1,216,48
52,1,223,50
52,1,247,53
52,1,259,53
52,1,268,51
52,1,303,57
52,1,320,57
52,1,320,0
52,2,300,65
52,2,274,71
52,2,265,71
52,2,257,70
52,2,236,74
52,2,232,76
52,2,232,83
52,2,233,87
52,2,228,88
52,2,229,80
52,2,227,77
52,2,222,95
52,2,217,101
52,2,214,138
52,2,210,152
52,2,210,159
52,2,216,170
52,2,217,171
52,2,235,172
52,2,287,173
52,2,320,173
52,2,320,71
52,2,316,68
52,2,316,70
53,0,0,0
53,0,0,163
53,0,35,164
53,0,58,164
53,0,59,152
53,0,63,7
53,0,63,0
53,1,102,0
53,1,101,19
53,1,99,140
53,1,99,165
53,1,141,166
53,1,172,166
53,1,171,158
53,1,171,146
53,1,180,132
53,1,182,113
53,1,175,86
53,1,176,78
53,1,179,67
53,1,186,57
53,1,188,55
53,1,189,45
53,1,184,39
53,1,183,22
53,1,188,20
53,1,194,16
53,1,206,16
53,1,208,21
53,1,214,29
53,1,216,45
53,1,217,48
53,1,245,54
53,1,254,55
53,1,261,53
53,1,273,54
53,1,315,60
53,1,320,60
53,1,320,0
53,2,296,66
53,2,268,73
53,2,258,72
53,2,247,72
53,2,240,73
53,2,240,76
53,2,237,83
53,2,233,87
53,2,233,85
53,2,227,85
53,2,229,82
53,2,235,79
53,2,237,75
53,2,233,74
53,2,224,77
53,2,221,92
53,2,217,97
53,2,214,122
53,2,213,135
53,2,208,151
53,2,209,160
53,2,212,167
53,2,300,169
53,2,320,169
53,2,320,75
53,2,318,72
53,2,316,72
53,2,316,75
53,2,298,67
53,3,315,71
53,4,0,177
53,4,0,180
53,4,64,180
53,4,64,179
54,0,0,0
54,0,0,160
54,0,20,161
54,0,61,161
54,0,65,9
54,0,65,0
54,1,103,0
54,1,101,113
54,1,101,162
54,1,127,163
54,1,173,163
54,1,171,156
54,1,171,146
54,1,180,132
54,1,182,117
54,1,181,109
54,1,175,87
54,1,177,75
54,1,179,69
54,1,184,60
54,1,188,57
54,1,189,47
54,1,184,40
54,1,184,31
54,1,186,24
54,1,193,19
54,1,205,19
54,1,213,31
54,1,215,48
54,1,216,50
54,1,213,51
54,1,244,60
54,1,261,59
54,1,300,66
54,1,315,68
54,1,320,68
54,1,320,0
54,2,284,73
54,2,262,78
54,2,250,78
54,2,251,81
54,2,249,81
54,2,247,84
54,2,237,87
54,2,238,84
54,2,235,82
54,2,234,79
54,2,245,80
54,2,244,78
54,2,241,77
54,2,232,77
54,2,225,80
54,2,220,80
54,2,219,92
54,2,216,98
54,2,212,135
54,2,208,149
54,2,208,160
54,2,209,164
54,2,234,165
54,2,288,166
54,2,320,166
54,2,320,89
54,2,313,86
54,2,310,80
54,2,309,82
54,2,297,77
54,2,289,73
54,3,0,174
54,3,0,180
54,3,150,180
54,3,150,179
55,0,0,0
55,0,0,159
55,0,27,160
55,0,62,160
55,0,63,145
55,0,66,27
55,0,66,0
55,1,104,0
55,1,103,44
55,1,102,111
55,1,102,161
55,1,135,162
55,1,172,162
55,1,171,158
55,1,171,147
55,1,180,132
55,1,181,123
55,1,181,113
55,1,175,92
55,1,175,84
55,1,178,72
55,1,184,63
55,1,187,60
55,1,188,50
55,1,183,42
55,1,184,30
55,1,190,24
55,1,193,23
55,1,204,22
55,1,206,27
55,1,211,34
55,1,213,53
55,1,209,54
55,1,209,56
55,1,235,66
55,1,250,66
55,1,272,72
55,1,284,74
55,1,306,76
55,1,311,80
55,1,312,87
55,1,320,88
55,1,320,0
55,2,270,81
55,2,258,84
55,2,258,90
55,2,256,90
55,2,255,92
55,2,246,94
55,2,245,91
55,2,242,88
55,2,244,88
55,2,244,86
55,2,247,85
55,2,239,84
55,2,230,87
55,2,217,87
55,2,217,96
55,2,214,103
55,2,211,136
55,2,207,149
55,2,207,163
55,2,299,165
55,2,320,165
55,2,320,93
55,2,304,93
55,2,309,97
55,2,312,98
55,2,311,101
55,2,300,96
55,2,297,89
55,2,283,84
55,2,275,81
55,3,249,86
55,4,0,173
55,4,0,180
55,4,176,180
55,4,176,179
55,4,160,178
55,4,11,173
56,0,0,0
56,0,0,159
56,0,41,160
56,0,63,160
56,0,65,96
56,0,67,17
56,0,67,0
56,1,104,0
56,1,102,131
56,1,102,161
56,1,152,162
56,1,170,162
56,1,170,148
56,1,178,135
56,1,179,128
56,1,179,114
56,1,173,92
56,1,176,76
56,1,183,66
56,1,187,61
56,1,188,54
56,1,182,45
56,1,183,35
56,1,189,28
56,1,192,27
56,1,202,27
56,1,209,38
56,1,210,41
56,1,212,57
56,1,203,59
56,1,205,61
56,1,216,67
56,1,225,72
56,1,232,72
56,1,251,81
56,1,263,83
56,1,281,84
56,1,285,88
56,1,286,96
56,1,293,99
56,1,294,104
56,1,284,102
56,1,288,107
56,1,289,110
56,1,280,105
56,1,277,101
56,1,275,95
56,1,267,92
56,1,257,90
56,1,253,91
56,1,263,93
56,1,263,100
56,1,259,106
56,1,256,109
56,1,255,106
56,1,249,106
56,1,249,104
56,1,251,104
56,1,252,102
56,1,259,99
56,1,257,97
56,1,248,94
56,1,238,95
56,1,230,96
56,1,224,94
56,1,215,94
56,1,214,100
56,1,212,105
56,1,208,139
56,1,205,149
56,1,205,162
56,1,207,163
56,1,320,165
56,1,320,0
56,2,0,173
56,2,0,180
56,2,177,180
56,2,177,179
56,2,172,178
56,2,22,173
57,0,0,0
57,0,0,159
57,0,63,160
57,0,65,93
57,0,67,14
57,0,67,0
57,1,104,0
57,1,103,38
57,1,102,104
57,1,102,160
57,1,106,161
57,1,168,162
57,1,168,150
57,1,176,136
57,1,177,127
57,1,177,116
57,1,172,96
57,1,172,89
57,1,176,76
57,1,183,67
57,1,186,64
57,1,187,56
57,1,181,48
57,1,182,39
57,1,186,33
57,1,191,30
57,1,201,30
57,1,209,44
57,1,210,59
57,1,202,61
57,1,208,68
57,1,214,76
57,1,218,79
57,1,221,79
57,1,223,84
57,1,226,88
57,1,242,95
57,1,263,104
57,1,267,106
57,1,268,112
57,1,263,118
57,1,262,121
57,1,260,118
57,1,253,117
57,1,248,113
57,1,243,104
57,1,232,103
57,1,225,100
57,1,213,99
57,1,210,105
57,1,205,140
57,1,202,151
57,1,204,162
57,1,218,163
57,1,274,164
57,1,320,164
57,1,320,0
57,2,249,104
57,2,251,109
57,2,254,111
57,2,255,116
57,2,264,113
57,2,264,107
57,2,255,104
57,3,0,173
57,3,0,180
57,3,175,180
57,3,175,178
57,3,29,173
57,4,210,179
58,0,0,0
58,0,0,159
58,0,62,160
58,0,64,97
58,0,66,19
58,0,66,0
58,1,103,0
58,1,102,33
58,1,101,97
58,1,101,160
58,1,110,161
58,1,167,161
58,1,167,151
58,1,174,137
58,1,175,132
58,1,175,115
58,1,170,94
58,1,174,78
58,1,181,69
58,1,185,65
58,1,186,58
58,1,180,50
58,1,181,40
58,1,185,34
58,1,190,32
58,1,199,32
58,1,207,44
58,1,208,49
58,1,208,59
58,1,201,63
58,1,208,78
58,1,210,87
58,1,222,93
58,1,236,96
58,1,254,105
58,1,266,109
58,1,268,110
58,1,271,115
58,1,275,117
58,1,274,122
58,1,265,127
58,1,264,129
58,1,263,125
58,1,259,123
58,1,260,122
58,1,265,122
58,1,268,119
58,1,268,114
58,1,255,110
58,1,233,107
58,1,223,103
58,1,214,102
58,1,217,108
58,1,213,109
58,1,218,116
58,1,220,121
58,1,214,119
58,1,214,121
58,1,206,120
58,1,202,144
58,1,201,148
58,1,201,156
58,1,203,162
58,1,224,163
58,1,281,164
58,1,320,164
58,1,320,0
58,2,0,172
58,2,0,180
58,2,173,180
58,2,173,178
58,2,123,176
58,3,211,179
58,3,215,180
59,0,0,0
59,0,0,159
59,0,60,160
59,0,61,147
59,0,64,32
59,0,64,0
59,1,101,0
59,1,99,109
59,1,99,160
59,1,107,161
59,1,167,162
59,1,167,152
59,1,174,137
59,1,175,119
59,1,172,118
59,1,173,114
59,1,166,108
59,1,164,104
59,1,168,95
59,1,173,79
59,1,180,69
59,1,184,65
59,1,185,58
59,1,179,51
59,1,180,41
59,1,183,36
59,1,183,34
59,1,197,32
59,1,206,45
59,1,207,60
59,1,201,62
59,1,199,66
59,1,208,86
59,1,225,95
59,1,238,98
59,1,257,107
59,1,269,110
59,1,271,115
59,1,278,121
59,1,280,122
59,1,280,127
59,1,275,129
59,1,268,129
59,1,267,132
59,1,265,132
59,1,265,127
59,1,263,123
59,1,268,122
59,1,271,120
59,1,271,118
59,1,259,113
59,1,232,108
59,1,221,104
59,1,216,103
59,1,209,103
59,1,207,106
59,1,202,140
59,1,201,144
59,1,201,155
59,1,205,162
59,1,223,163
59,1,281,164
59,1,320,164
59,1,320,0
59,2,0,173
59,2,0,180
59,2,172,180
59,2,172,178
59,2,122,176
59,2,29,173
59,3,214,179
60,0,0,0
60,0,0,159
60,0,38,160
60,0,58,160
60,0,62,12
60,0,62,0
60,1,99,0
60,1,98,16
60,1,96,136
60,1,96,160
60,1,97,161
60,1,169,162
60,1,168,151
60,1,174,137
60,1,175,130
60,1,175,117
60,1,169,94
60,1,167,93
60,1,167,98
60,1,163,96
60,1,162,95
60,1,157,95
60,1,160,99
60,1,161,104
60,1,158,107
60,1,157,102
60,1,153,106
60,1,150,109
60,1,146,110
60,1,146,105
60,1,142,103
60,1,141,96
60,1,151,88
60,1,157,84
60,1,168,75
60,1,174,75
60,1,185,60
60,1,183,56
60,1,179,51
60,1,180,40
60,1,183,34
60,1,191,32
60,1,197,32
60,1,204,42
60,1,206,45
60,1,207,59
60,1,201,61
60,1,198,66
60,1,200,71
60,1,208,85
60,1,224,93
60,1,228,95
60,1,241,97
60,1,259,105
60,1,269,106
60,1,272,107
60,1,273,112
60,1,281,118
60,1,283,119
60,1,282,124
60,1,279,126
60,1,279,128
60,1,272,128
60,1,271,126
60,1,270,131
60,1,268,129
60,1,268,123
60,1,272,117
60,1,272,115
60,1,264,112
60,1,235,108
60,1,225,104
60,1,214,102
60,1,209,102
60,1,207,105
60,1,202,140
60,1,202,152
60,1,205,157
60,1,209,162
60,1,214,163
60,1,273,164
60,1,320,164
60,1,320,0
60,2,0,173
60,2,0,180
60,2,171,180
60,2,171,178
60,2,84,175
60,2,21,173
61,0,0,0
61,0,0,159
61,0,22,160
61,0,54,160
61,0,55,158
61,0,59,14
61,0,59,0
61,1,96,0
61,1,95,23
61,1,93,137
61,1,93,161
61,1,141,162
61,1,169,162
61,1,170,148
61,1,175,136
61,1,176,128
61,1,176,116
61,1,170,96
61,1,170,86
61,1,167,87
61,1,150,87
61,1,150,90
61,1,146,88
61,1,141,88
61,1,141,93
61,1,137,96
61,1,137,94
61,1,132,96
61,1,128,99
61,1,125,100
61,1,126,95
61,1,124,94
61,1,124,89
61,1,128,86
61,1,143,79
61,1,158,71
61,1,166,71
61,1,175,64
61,1,181,59
61,1,184,59
61,1,183,55
61,1,179,50
61,1,180,40
61,1,183,33
61,1,190,31
61,1,196,31
61,1,200,33
61,1,202,38
61,1,205,43
61,1,205,57
61,1,200,60
61,1,198,66
61,1,201,73
61,1,208,83
61,1,229,92
61,1,241,93
61,1,261,100
61,1,270,99
61,1,275,104
61,1,283,108
61,1,285,108
61,1,283,114
61,1,280,119
61,1,280,121
61,1,274,120
61,1,269,122
61,1,270,112
61,1,271,108
61,1,268,107
61,1,237,105
61,1,228,102
61,1,214,100
61,1,209,100
61,1,207,108
61,1,203,137
61,1,204,150
61,1,212,160
61,1,215,163
61,1,261,164
61,1,320,164
61,1,320,0
61,2,275,116
61,3,274,118
61,4,0,173
61,4,0,180
61,4,170,180
61,4,170,178
61,4,9,173
62,0,0,0
62,0,0,159
62,0,4,160
62,0,51,160
62,0,52,153
62,0,56,14
62,0,56,0
62,1,93,0
62,1,92,28
62,1,90,136
62,1,90,161
62,1,125,162
62,1,171,162
62,1,172,147
62,1,177,134
62,1,177,115
62,1,171,96
62,1,171,81
62,1,164,81
62,1,160,83
62,1,128,83
62,1,125,86
62,1,117,88
62,1,117,90
62,1,113,90
62,1,113,92
62,1,111,91
62,1,110,84
62,1,114,82
62,1,132,76
62,1,151,68
62,1,161,68
62,1,177,59
62,1,183,58
62,1,182,54
62,1,179,50
62,1,180,39
62,1,181,32
62,1,190,30
62,1,197,31
62,1,201,36
62,1,204,41
62,1,204,56
62,1,199,61
62,1,200,70
62,1,204,77
62,1,210,81
62,1,230,88
62,1,242,88
62,1,261,93
62,1,266,92
62,1,271,91
62,1,273,93
62,1,285,96
62,1,285,101
62,1,282,105
62,1,281,109
62,1,279,110
62,1,279,112
62,1,276,111
62,1,273,112
62,1,273,110
62,1,271,110
62,1,271,100
62,1,241,101
62,1,234,99
62,1,225,98
62,1,210,98
62,1,208,105
62,1,206,127
62,1,205,138
62,1,207,149
62,1,218,162
62,1,219,163
62,1,247,164
62,1,320,165
62,1,320,0
62,2,276,105
62,3,0,174
62,3,0,180
62,3,171,180
62,3,171,179
62,3,160,178
62,3,30,174
63,0,0,0
63,0,0,160
63,0,48,161
63,0,49,148
